recommendation_status,risk_level,brand,display_name,species,format,life_stage,data_quality_status,source_priority,formula_key,gap_priority,gap_score,missing_blockers,estimated_fields_to_replace,health_context,recommendation_reason,required_before_enable
do_not_enable,high,Royal Canin,Royal Canin Maxi Digestive Care,dog,dry,senior,needs_review,official,royal-canin-maxi-digestive-care-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Maxi Joint Care,dog,dry,senior,needs_review,official,royal-canin-maxi-joint-care-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Maxi light Weight Care,dog,dry,senior,needs_review,official,royal-canin-maxi-light-weight-care-dog-dry-gr-official,high,162,calcium_percent|phosphorus_percent,,weight_control|senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Maxi Puppy 3kg,dog,dry,puppy,needs_review,retailer,royal-canin-maxi-puppy-dog-dry-gr-gatoskilo,high,120,calcium_percent|phosphorus_percent,,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Maxi Starter 15kg,dog,dry,adult,needs_review,retailer,royal-canin-maxi-starter-dog-dry-gr-gatoskilo,high,80,calcium_percent|phosphorus_percent,,,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Maxi Sterilised,dog,dry,senior,needs_review,official,royal-canin-maxi-sterilised-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Maxi Sterilised AD 12kg,dog,dry,adult,needs_review,retailer,royal-canin-maxi-sterilised-ad-dog-dry-gr-gatoskilo,high,100,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Medium Adult 7+ 4kg,dog,dry,senior,needs_review,retailer,royal-canin-medium-adult-7-dog-dry-gr-gatoskilo,high,168,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Medium Dermacomfort,dog,dry,senior,needs_review,official,royal-canin-medium-dermacomfort-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Medium Digestive Care,dog,dry,senior,needs_review,official,royal-canin-medium-digestive-care-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Medium Light Weight Care,dog,dry,senior,needs_review,official,royal-canin-medium-light-weight-care-dog-dry-gr-official,high,162,calcium_percent|phosphorus_percent,,weight_control|senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Medium Puppy 3kg,dog,dry,puppy,needs_review,retailer,royal-canin-medium-puppy-dog-dry-gr-gatoskilo,high,120,calcium_percent|phosphorus_percent,,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Medium Starter 4kg,dog,dry,,needs_review,retailer,royal-canin-medium-starter-dog-dry-gr-gatoskilo,high,84,calcium_percent|phosphorus_percent,,,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Medium Sterilised,dog,dry,senior,needs_review,official,royal-canin-medium-sterilised-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Adult 8+ 2kg,dog,dry,senior,needs_review,retailer,royal-canin-mini-adult-8-dog-dry-gr-gatoskilo,high,152,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin MINI AGEING 12+,dog,dry,senior,needs_review,official,royal-canin-mini-ageing-12-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Coat Care,dog,dry,senior,needs_review,official,royal-canin-mini-coat-care-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Dental Care,dog,dry,senior,needs_review,official,royal-canin-mini-dental-care-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Dermacomfort,dog,dry,senior,needs_review,official,royal-canin-mini-dermacomfort-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Digestive Care,dog,dry,senior,needs_review,official,royal-canin-mini-digestive-care-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Light Weight Care,dog,dry,senior,needs_review,official,royal-canin-mini-light-weight-care-dog-dry-gr-official,high,162,calcium_percent|phosphorus_percent,,weight_control|senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Puppy 2kg,dog,dry,puppy,needs_review,retailer,royal-canin-mini-puppy-dog-dry-gr-gatoskilo,high,124,calcium_percent|phosphorus_percent,,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Starter 1kg,dog,dry,adult,needs_review,retailer,royal-canin-mini-starter-dog-dry-gr-gatoskilo,high,80,calcium_percent|phosphorus_percent,,,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Sterilised,dog,dry,senior,needs_review,official,royal-canin-mini-sterilised-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Mini Urinary Care,dog,dry,senior,needs_review,official,royal-canin-mini-urinary-care-dog-dry-gr-official,high,174,calcium_percent|phosphorus_percent,,urinary|senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Miniature Schnauzer Adult,dog,dry,senior,needs_review,official,royal-canin-miniature-schnauzer-adult-dog-dry-gr-official,high,150,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Persian Adult 400g,cat,dry,kitten,needs_review,retailer,royal-canin-persian-adult-cat-dry-gr-gatoskilo,high,156,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,kitten,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Pomeranian Adult,dog,dry,senior,needs_review,official,royal-canin-pomeranian-adult-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Poodle Junior 3kg,dog,dry,puppy,needs_review,retailer,royal-canin-poodle-junior-dog-dry-gr-gatoskilo,high,156,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Poodle Puppy,dog,dry,puppy,needs_review,official,royal-canin-poodle-puppy-dog-dry-gr-official,high,134,calcium_percent|phosphorus_percent,,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Pug Adult,dog,dry,senior,needs_review,official,royal-canin-pug-adult-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Pug Junior 1.5kg,dog,dry,puppy,needs_review,retailer,royal-canin-pug-junior-dog-dry-gr-gatoskilo,high,156,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Pug Puppy,dog,dry,puppy,needs_review,official,royal-canin-pug-puppy-dog-dry-gr-official,high,134,calcium_percent|phosphorus_percent,,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Rottweiler Adult,dog,dry,senior,needs_review,official,royal-canin-rottweiler-adult-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Rottweiler Junior 12kg,dog,dry,puppy,needs_review,retailer,royal-canin-rottweiler-junior-dog-dry-gr-gatoskilo,high,156,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Rottweiler Puppy,dog,dry,puppy,needs_review,official,royal-canin-rottweiler-puppy-dog-dry-gr-official,high,134,calcium_percent|phosphorus_percent,,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Schnauzer Junior 1.5kg,dog,dry,puppy,needs_review,retailer,royal-canin-schnauzer-junior-dog-dry-gr-gatoskilo,high,156,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Schnauzer Puppy,dog,dry,puppy,needs_review,official,royal-canin-schnauzer-puppy-dog-dry-gr-official,high,138,calcium_percent|phosphorus_percent,,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Sensible 400gr,cat,dry,kitten,needs_review,retailer,royal-canin-sensible-cat-dry-gr-gatoskilo,high,156,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,kitten,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Shih Tzu Adult,dog,dry,senior,needs_review,official,royal-canin-shih-tzu-adult-dog-dry-gr-official,high,146,calcium_percent|phosphorus_percent,,senior,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
do_not_enable,high,Royal Canin,Royal Canin Shih Tzu Junior 1.5kg,dog,dry,puppy,needs_review,retailer,royal-canin-shih-tzu-junior-dog-dry-gr-gatoskilo,high,156,calcium_percent|phosphorus_percent,kcal_per_100g|moisture_percent,puppy,"Medical, senior, puppy, kitten or weight-context food is missing blocker nutrients.","Backfill blocker nutrients from official source, PDF or clear label photo."
