source_sheet,source_code,source_description,eshop_title,source_brand,decision,reason,recommended_action,source_document
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008439,ΤΣΑΝΤΑ ΜΕΤΑΦΟΡΑΣ CAMELOT 40cm 2056-M-BLK,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,009325,LACTOL BEAPHAR FEEDING SET - ΜΠΙΜΠΕΡΟ,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013164,ΙΜΑΝΤΑΣ FLEXI CLASSIC LG 5m-50kg RD,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013123,ΙΜΑΝΤΑΣ FLEXI CLASSIC SM 5m-15kg RD,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,001595,ΣΥΣΤΗΜΑ ΔΕΣΙΜΑΤΟΣ TIE OUT CABLE 5MMX900cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018820,ΣΥΡΜΑΤΟΣΧΟΙΝΟ Pawise Tie Out Cable Heavy Duty 7 metres,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012527,ΣΚΥΛΟΣΠΙΤΟ DOG LODGE 90,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013163,ΙΜΑΝΤΑΣ FLEXI CLAS LG 5m-50kg BL,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008563,ΒΟΥΡΤΣΑ SLICKER ΜΕ ΜΑΛΑΚΗ ΧΕΙΡΟΛΑΒΗ X LARGE,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007009,ΚΛΟΥΒΙ ΜΕΤΑΦΟΡΑΣ VISSION 46x31x32h,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007124,ΚΛΟΥΒΙ ΜΕΤΑΦΟΡΑΣ ATLAS 20 EL PALBOX,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,020483,CoolPets Premium Dog Cooling Mat XL 120x75cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008285,GLEE ΠΑΡΚΟ ΠΕΡΙΟΡΙΣΜΟΥ Large With Net,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,009117,ΤΣΑΝΤΑ ΜΕΤΑΦΟΡΑΣ FERPLAST BEAUTY MEDIUM BAG FOR ANIMALS,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006974,"MPS Κλουβί Μεταφοράς P-BAG 44,5x27x28",,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005286,"NOBBY Latex toy Ball 4,6c με ΗΧΟ multicolor 4,6cm",,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005238,NOBBY-DISPLAY Teaser plush Mouse (με ΗΧΟ) 6cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005732,ΑΞΕΣΟΥΑΡ ΣΕΤ ΜΠΙΜΠΕΡΟ,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018542,DENIK ΚΡΕΒΑΤΙ 70cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008375,ΠΡΟΣΤΑΤΕΥΤΙΚΗ ΚΟΥΒΕΡΤΑ ΑΥΤΟΚ. 140cmx150,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007025,ΚΛΟΥΒΙ ΜΕΤΑΦΟΡΑΣ VISSION 58x38x38cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019882,PAWISE SET PET CLIPPER ΜΗΧΑΝΗ ΠΕΡΙΠΟΙΗΣΗΣ ΣΚΥΛΟΥ,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018549,DENIK PET CLOTHES T34 M-L-XL-XXL,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008522,ΒΟΥΡΤΣΑ SLICKER ΜΕ ΜΑΛΑΚΗ ΧΕΙΡΟΛΑΒΗ LARGE,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004143,ΠΕΡΙΛΑΙΜΙΟ ΑΝΑΤΟ ΕΠΕΝΔ 20ΜΜΧ45,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005752,ΟΝΥΧΟΔΡΟΜΙΟ ΓΑΤΑΣ 1.23 cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008438,ΤΣΑΝΤΑ ΜΕΤΑΦΟΡΑΣ 50cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007799,NOBBY Carrier KALINA red 44x25x27cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013166,ΙΜΑΝΤΑΣ FLEXI CLASSIC SM 5m-15kg. PI,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,005256,NOBBY LED Pointer Mouse figure DISPLAY,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019006,ΚΡΕΒΑΤΙ.ΣΚ Let's Sleep Pet Bed M Grey,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013354,ΙΜΑΝΤΑΣ FLEXI GIANT NEON M 8m-25kg,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012917,ΟΔΗΓΟΣ ΑΥΤΟΜΑΤΟΣ AUTO LEASH 3M 25kg,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014863,SHAMPOO PERFECT CARE WHITE HAIR WILD JUNGLE 400ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,006207,ΠΑΙΧΝΙΔΙ KONG ChewStix Stick Md,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013133,ΙΜΑΝΤΑΣ FLEXI CLAS XS 3m-12kg RD,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014813,ΣΑΜΠΟΥΑΝ TROPICLEAN BERRY 592ML,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004142,ΠΕΡΙΛΑΙΜΙΟ ΑΝΑΤΟ ΕΠΕΝΔ 20ΜΜΧ50,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,019679,PAWISE Παιχνίδι Σκύλου Suction Ball,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,004144,ΠΕΡΙΛΑΙΜΙΟ ΑΝΑΤΟΜΙΚΟ ΕΠΕΝΔ PET CAMELOT 16ΜΜΧ40,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012507,ΣΚΥΛΟΣΠΙΤΟ DOG KENNEL KEN 3-ΣΠΙΤΙ ΣΚΥΛΟΥ,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,007015,ΚΛΟΥΒΙ ΜΕΤΑΦΟΡΑΣ BRACCO TRAVEL 6 92x64x67cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,012531,DOG KENNEL KENNY 3 FERPLAST,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008511,ΠΟΤΙΣΤΡΑ ΑΥΤΟΜΑΤΗ & ΠΟΤΙΣΤΡΑ 3.5L,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,014931,TOP DOG SHAMPOO Keratin Complex 250ml,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,013172,ΙΜΑΝΤΑΣ FLEXI CLAS LO LG 8m-50kg BK,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,008561,ΒΟΥΡΤΣΑ ΑΦΑΙΡΕΣΗΣ ΝΕΚΡΟΥ ΤΡΙΧΩΜΑΤΟΣ MEDIUM,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,020485,ΠΙΣΙΝΑ CoolPets Zwembad 100x25cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018569,DENIK ΚΟΥΒΕΡΤΑ LARGE 76X104CM,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018563,DENIK ΚΡΕΒΑΤΙ F1 60cm,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΑΞΕΣΟΥΑΡ ΣΚΥΛΟΥ ΓΑΤΑΣ,018806,PW Κρεβάτι Bloster 40x6cm Λευκό-Μαύρο-Γκρί,,,exclude_non_food,Accessory rows are not pet food nutrition records.,Do not import into Food V2; keep only as source audit evidence.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
